_unit_id,_golden,_canary,_unit_state,_trusted_judgments,_last_judgment_at,business_category,business_category:confidence,description_available,description_available:confidence,website_match_yn,website_match_yn:confidence,orig__canary,orig__golden,orig__last_judgment_at,orig__trusted_judgments,orig__unit_id,orig__unit_state,billing_country,business_category_gold,business_name,description_available_gold,google1_correct_website,google1_correct_website_found,google1_correct_website_found_gold,google1_correct_website_foundconfidence,google1_correct_website_gold,google1_correct_website_worker_input,google1_correct_website_worker_inputconfidence,google1_correct_websiteconfidence,website,website_match_yn_gold
474828650,FALSE,,finalized,3,6/4/14 14:40,Travel,0.4015,yes,1,website_yes_match,1,,FALSE,5/28/14 19:50,3,470793184,finalized,United States,,PM Digital,,http://pmdigital.com/,yes,,1,,http://www.pmdigital.com/,0.64,1,http://www.pmdigital.com/,
474828651,FALSE,,finalized,3,6/4/14 1:40,Other,0.7143,yes,1,website_yes_match,1,,FALSE,5/28/14 19:16,4,470793185,finalized,United States,,PMG Worldwide,,http://pmgworldwide.com/,yes,,1,,http://www.pmgworldwide.com/,0.7097,1,pmg.co,
474828652,FALSE,,finalized,3,6/3/14 12:42,Other,0.6875,yes,1,website_yes_match,1,,FALSE,5/28/14 20:44,3,470793189,finalized,,,PODS,,http://pods.com/,yes,,1,,http://www.pods.com/,0.6667,0.6667,,
474828653,FALSE,,finalized,3,6/4/14 23:46,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:21,3,470793177,finalized,Canada,,Plenty of Fish,,http://pof.com/,yes,,1,,http://www.pof.com/,0.6552,1,www.pof.com,
474828654,FALSE,,finalized,3,6/3/14 12:47,Auto,0.6592,yes,1,website_yes_match,1,,FALSE,5/28/14 21:17,3,470793193,finalized,United States,,Polaris Industries,,http://polaris.com/,yes,,1,,http://www.polaris.com/,0.3618,0.6784,polaris.com,
474828655,FALSE,,finalized,3,6/4/14 2:22,Other,0.75,yes,1,website_yes_match,1,,FALSE,5/28/14 20:01,4,470793198,finalized,United States,,Pollstar,,http://pollstar.com/,yes,,1,,http://www.pollstar.com/,0.5294,1,www.pollstar.com,
474828656,FALSE,,finalized,3,6/4/14 22:36,CPG,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:50,3,470793199,finalized,Poland,,Polo Market,,http://polomarket.pl/,yes,,1,,http://www.polomarket.pl/,0.6829,1,polomarket.pl,
474828657,FALSE,,finalized,3,6/4/14 22:28,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:13,4,470793203,finalized,,,Polynesia.com,,http://polynesia.com/,yes,,1,,http://www.polynesia.com/,0.7714,1,www.polynesia.com,
474828658,FALSE,,finalized,3,6/4/14 15:50,Other,0.3708,yes,1,website_yes_match,1,,FALSE,5/28/14 20:33,3,470793205,finalized,United States,,Pop Labs,,http://poplabs.com/,yes,,1,,http://www.poplabs.com/,0.6923,1,http://poplabs.com,
474828659,FALSE,,finalized,3,6/4/14 14:40,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 22:19,4,470793206,finalized,United States,,PopSugar,,http://popsugar.com/,yes,,1,,http://www.popsugar.com/,0.5143,1,popsugar.com,
474828660,FALSE,,finalized,3,6/4/14 8:41,Other,0.7203,yes,1,website_yes_match,1,,FALSE,5/28/14 19:19,4,470792502,finalized,United States,,National Pork Board,,http://pork.org/,yes,,1,,http://www.pork.org/.U4Y2PCgdv9k,0.2857,0.7143,www.pork.org,
474828661,FALSE,,finalized,3,6/2/14 22:52,Auto,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:45,3,470789643,finalized,Germany,,Dr. Ing. h.c. F. Porsche AG - Germany,,http://porsche.com/,yes,,0.6538,,http://www.porsche.com/,0.2263,0.6538,http://www.porsche.com/germany/,
474828662,FALSE,,finalized,3,6/4/14 23:59,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:45,3,470793212,finalized,Poland,,PORTA PL,,http://porta.com.pl/,yes,,1,,http://www.porta.com.pl/,0.65,1,,
474828663,FALSE,,finalized,3,6/4/14 22:12,Financial Services,0.6463,yes,1,website_yes_match,1,,FALSE,5/28/14 18:11,3,470793216,finalized,United States,,Position2,,http://position2.com/,yes,,0.6667,,http://www.position2.com/,0.4444,0.6667,position2.com,
474828664,FALSE,,finalized,3,6/4/14 6:08,Other,0.697,yes,1,website_yes_match,1,,FALSE,5/28/14 20:04,3,470793218,finalized,United Kingdom,,Positive Digital - United Kingdom,,http://positive-digital.co.uk/,yes,,1,,http://www.positive-digital.co.uk/,1,1,,
474828665,FALSE,,finalized,3,6/4/14 15:50,Other,0.6612,yes,1,website_yes_match,1,,FALSE,5/28/14 20:01,4,470793219,finalized,United States,,Posner Advertising,,http://posneradv.com/,yes,,1,,http://www.posneradv.com/,0.7647,1,www.posneradv.com,
474828666,FALSE,,finalized,3,6/4/14 10:23,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:58,3,470793221,finalized,,,Possible Worldwide - Brazil,,http://possible.com/,yes,,0.6923,,http://www.possible.com/,0.4793,0.6923,,
474828667,FALSE,,finalized,3,6/4/14 15:23,Other,0.7262,yes,1,website_yes_match,1,,FALSE,5/28/14 21:42,3,470793220,finalized,United States,,Possible Los Angeles,,http://possible.com/locations/los-angeles/,yes,,1,,http://www.possible.com/locations/los-angeles,0.625,0.625,http://www.possible.com/,
474828668,FALSE,,finalized,3,6/4/14 21:25,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 22:48,3,470793052,finalized,United Kingdom,,People's Lottery - United Kingdom,,http://postcodelottery.co.uk/,yes,,1,,http://www.postcodelottery.co.uk/,1,1,,
474828669,FALSE,,finalized,3,6/4/14 9:33,Retail,0.6667,yes,1,website_yes_match,1,,FALSE,5/28/14 19:38,3,470793223,finalized,Germany,,PosterXXL (inhouse) - Germany,,http://prblog.posterxxl.de/?p=315,yes,,1,,http://www.posterxxl.co.uk/,0.3333,0.3333,,
474828670,FALSE,,finalized,3,6/4/14 15:13,Retail,0.7062,yes,1,website_yes_match,1,,FALSE,5/28/14 18:28,3,470793225,finalized,,,Posthaus I - Brazil,,http://posthaus.com.br/,yes,,1,,http://www.posthaus.com.br/,1,1,,
474828671,FALSE,,finalized,3,6/4/14 12:53,Retail,0.7264,yes,1,website_yes_match,1,,FALSE,5/28/14 21:20,3,470793229,finalized,United States,,Pottery Barn,,http://potterybarn.com/,yes,,1,,http://www.potterybarn.com/,1,1,www.potterybarn.com,
474828672,FALSE,,finalized,3,6/4/14 7:40,Financial Services,0.6486,yes,1,website_yes_match,1,,FALSE,5/28/14 19:36,4,470793231,finalized,Germany,,POWER+RADACH Werbeagentur GmbH Bereich Vermarktung - Germany,,http://power-radach.de/,yes,,1,,http://www.power-radach.de/,1,1,http://www.power-radach.de,
474828673,FALSE,,finalized,3,6/4/14 22:49,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 22:26,3,470793238,finalized,United States,,Practice Fusion,,http://practicefusion.com/,yes,,1,,http://www.practicefusion.com/,1,1,http://www.practicefusion.com/,
474828674,FALSE,,finalized,3,6/4/14 9:22,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:01,3,470793240,finalized,Germany,,Praktiker - Germany,,http://praktiker.com/,yes,,1,,http://www.praktiker.com/,0.36,0.72,www.praktiker.de,
474828675,FALSE,,finalized,3,6/3/14 13:12,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:00,3,470793244,finalized,United States,,Presence Health,,http://presencehealth.org/,yes,,1,,http://www.presencehealth.org/,1,1,http://www.presencehealth.org/,
474828676,FALSE,,finalized,3,6/3/14 13:37,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:32,3,470793246,finalized,United States,,Prestige Travel,,http://prestige-travel.com/,yes,,1,,http://www.prestige-travel.com/,0.6667,1,http://www.prestigetravelae.com,
474828677,FALSE,,finalized,3,6/4/14 8:03,Retail,0.6765,yes,1,website_yes_match,1,,FALSE,5/28/14 22:23,3,470793251,finalized,Germany,,primacom - Germany,,http://primacom.de/,yes,,1,,http://www.primacom.de/,1,1,,
474828678,FALSE,,finalized,4,6/2/14 21:54,Financial Services,0.5085,yes,1,website_yes_match,1,,FALSE,5/28/14 18:48,4,470793262,finalized,Turkey,,ProAd Media Solutions - Turkey,,http://proad.com.tr/,yes,,1,,http://www.proad.com.tr/,0.4646,0.7165,http://proad.com.tr/,
474828679,FALSE,,finalized,3,6/3/14 7:04,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 22:07,3,470793270,finalized,United States,,Production Solutions,,http://productionsolutions.com/,yes,,1,,http://www.productionsolutions.com/,1,1,http://www.productionsolutions.com/,
474828680,FALSE,,finalized,3,6/4/14 20:51,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:18,3,470793272,finalized,United States,,Proflowers.com,,http://proflowers.com/,yes,,1,,http://www.proflowers.com/,0.6957,0.6957,http://www.proflowers.com/,
474828681,FALSE,,finalized,3,6/4/14 19:43,CPG,0.35,yes,1,website_yes_match,1,,FALSE,5/28/14 18:54,3,470793274,finalized,Germany,,Project A Ventures GmbH & CO. KG - Germany,,http://project-a.com/,yes,,1,,http://www.project-a.com/,0.36,1,http://www.project-a.com/,
474828682,FALSE,,finalized,3,6/4/14 22:08,Other,0.37,yes,1,website_yes_match,1,,FALSE,5/28/14 21:52,3,470793282,finalized,United States,,Proof Advertising,,http://proof-advertising.com/,yes,,1,,http://www.proof-advertising.com/,0.64,1,www.proof-advertising.com,
474828683,FALSE,,finalized,3,6/4/14 11:01,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 22:14,3,470793283,finalized,,,Propel Executive,,http://propellondon.com/,yes,,1,,http://www.propellondon.com/,0.3636,0.3636,,
474828684,FALSE,,finalized,3,6/4/14 22:36,Financial Services,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:17,3,470793287,finalized,United States,,ProShares,,http://proshares.com/,yes,,1,,http://www.proshares.com/,0.6923,1,http://www.proshares.com/,
474828685,FALSE,,finalized,3,6/4/14 14:40,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 22:11,3,470793261,finalized,Germany,,Pro7.Sat1 Media AG - Germany,,http://prosiebensat1.de/de/startseite/,yes,,1,,http://www.prosiebensat1.de/de/startseite,0.6667,0.6667,,
474828686,FALSE,,finalized,3,6/2/14 21:51,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:18,3,470793288,finalized,United States,,Prospectiv,,http://prospectiv.com/,yes,,1,,http://www.prospectiv.com/,0.375,1,www.eversave.com,
474828687,FALSE,,finalized,3,6/4/14 7:57,CPG,0.6587,yes,1,website_yes_match,1,,FALSE,5/28/14 19:51,3,470793289,finalized,United States,,Protect-A-Bed,,http://protectabed.com/,yes,,1,,http://www.protectabed.com/,0.64,1,www.protectabed.com,
474828688,FALSE,,finalized,3,6/2/14 23:00,Financial Services,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:13,3,470793294,finalized,Poland,,Provident Polska - Poland,,http://provident.pl/,yes,,1,,http://www.provident.pl/,0.6923,1,,
474828689,FALSE,,finalized,3,6/3/14 20:03,Financial Services,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:08,3,470793298,finalized,United States,,Prudential Financial,,http://prudential.com/view/page/public/,yes,,1,,http://www.prudential.com/view/page/public,0.7083,0.7083,www.prudential.com,
474828690,FALSE,,finalized,3,6/4/14 15:17,Financial Services,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:27,3,470793300,finalized,United Kingdom,,Pru Health - United Kingdom,,http://pruhealth.co.uk/,yes,,1,,http://www.pruhealth.co.uk/,1,1,,
474828691,FALSE,,finalized,3,6/4/14 15:06,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:21,3,470793301,finalized,United States,,PRWeb,,http://prweb.com/,yes,,1,,http://www.prweb.com/,0.625,1,http://www.prweb.com/,
474828692,FALSE,,finalized,3,6/4/14 22:53,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:58,3,470793305,finalized,Germany,,PubGrade GmbH - Germany,,http://pubgrade.com/,yes,,1,,http://www.pubgrade.com/,0.6667,1,http://www.antikoerper-online.de/,
474828693,FALSE,,finalized,3,6/4/14 11:20,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:32,3,470793308,finalized,France,,Publicis Groupe S.A. - Paris,,http://publicisgroupe.com/,yes,,1,,http://www.publicisgroupe.com/,0.6667,1,www.publicisgroupe.com,
474828694,FALSE,,finalized,3,6/4/14 22:34,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:04,3,470793312,finalized,United States,,Publicis USA,,http://publicisna.com/,yes,,1,,http://www.publicisna.com/,1,1,http://www.publicis-usa.com/,
474828695,FALSE,,finalized,3,6/4/14 11:04,Other,0.6316,yes,1,website_yes_match,1,,FALSE,5/28/14 18:36,3,470793313,finalized,United States,,Publicis USA - NYC,,http://publicisna.com/,yes,,0.6667,,http://www.publicisna.com/,0.4444,0.6667,www.publicis-usa.com,
474828696,FALSE,,finalized,3,6/4/14 20:38,Other,0.6863,yes,1,website_yes_match,1,,FALSE,5/28/14 21:22,3,470793314,finalized,United States,,Publicis Worldwide - NYC,,http://publicisna.com/,yes,,1,,http://www.publicisna.com/,0.64,1,http://www.publicis.com/,
474828697,FALSE,,finalized,3,6/4/14 21:44,Other,0.6296,yes,1,website_yes_match,1,,FALSE,5/28/14 21:11,3,470793318,finalized,Spain,,Publicitas Spain,,http://publicitas.com/spain/,yes,,1,,http://www.publicitas.com/,0.3956,0.6044,,
474828698,FALSE,,finalized,3,6/4/14 10:52,Other,0.6155,yes,1,website_yes_match,1,,FALSE,5/28/14 19:59,3,470793315,finalized,Switzerland,,Publicitas AG - Switzerland,,http://publicitas.com/switzerland/,yes,,1,,http://www.publicitas.com/switzerland,0.3846,0.6154,www.publicitas.ch,
474828699,FALSE,,finalized,3,6/4/14 7:26,Travel,0.3667,yes,1,website_yes_match,1,,FALSE,5/28/14 18:04,4,470793319,finalized,United States,,Public Storage,,http://publicstorage.com/,yes,,1,,http://www.publicstorage.com/,0.5143,1,http://www.publicstorage.com/index.aspx,
474828700,FALSE,,finalized,3,6/2/14 17:47,CPG,0.6471,yes,1,website_yes_match,1,,FALSE,5/28/14 20:10,3,470793322,finalized,United States,,Publix Supermarkets,,http://publix.com/,yes,,1,,http://www.publix.com/,0.6784,1,www.publix.com,
474828701,FALSE,,finalized,3,6/4/14 23:01,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:23,3,470793323,finalized,Brazil,,publya.com,,http://publya.com/,yes,,1,,http://www.publya.com/,1,1,http://publya.com.br/,
474828702,FALSE,,finalized,3,6/4/14 14:44,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 17:39,3,470793325,finalized,Germany,,Pubmatic - Germany,,http://pubmatic.com/,yes,,1,,http://www.pubmatic.com/,0.6667,0.6667,,
474828703,FALSE,,finalized,3,6/4/14 23:11,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:00,4,470793326,finalized,Spain,,PUENTE VIESGO,,http://puenteviesgo.es/,yes,,1,,http://www.puenteviesgo.es/,0.5294,0.7941,,
474828704,FALSE,,finalized,3,6/4/14 22:12,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:19,3,470793330,finalized,United Kingdom,,PulseJobs - United Kingdom,,http://pulsejobs.com/uk/,yes,,1,,http://www.pulsejobs.com/uk/,0.68,0.68,,
474828705,FALSE,,finalized,3,6/4/14 23:01,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:05,3,470793334,finalized,Germany,,PUMA SE - Germany,,http://puma.com/,yes,,1,,http://www.puma.com,0.36,0.36,,
474828706,FALSE,,finalized,3,6/4/14 22:29,Retail,0.7019,yes,1,website_yes_match,1,,FALSE,5/28/14 20:46,4,470793335,finalized,United States,,Punchbowl,,http://punchbowl.com/,yes,,1,,http://www.punchbowl.com/,1,1,,
474828707,FALSE,,finalized,3,6/3/14 9:50,Other,0.7333,yes,1,website_yes_match,1,,FALSE,5/28/14 22:09,3,470793336,finalized,,,Punch Communications,,http://punchcomms.com/,yes,,1,,http://www.punchcomms.com/,0.6667,1,www.punchcomms.com,
474828708,FALSE,,finalized,3,6/4/14 21:57,Other,0.6636,yes,1,website_yes_match,1,,FALSE,5/28/14 20:06,3,470793341,finalized,United States,,Purohit Navigation,,http://purohitnavigation.com/,yes,,1,,http://www.purohitnavigation.com/,0.6667,1,www.purohitnavigation.com,
474828709,FALSE,,finalized,3,6/4/14 22:42,Travel,0.3537,yes,1,website_yes_match,1,,FALSE,5/28/14 17:50,3,470793342,finalized,United States,,Purolator,,http://purolator.com/,yes,,1,,http://www.purolator.com/,0.36,0.36,,
474828710,FALSE,,finalized,3,6/4/14 13:14,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:25,3,470793343,finalized,,,PushPoint,,http://pushpointmobile.com/,yes,,1,,http://www.pushpointmobile.com/,0.64,1,pushpoint.com,
474828711,FALSE,,finalized,3,6/3/14 0:25,Other,0.6531,yes,1,website_yes_match,1,,FALSE,5/28/14 22:37,3,470793346,finalized,France,,Puy du Fou - France,,http://puydufou.com/,yes,,1,,http://www.puydufou.com/,0.6538,1,,
474828712,FALSE,,finalized,3,6/4/14 20:37,Retail,0.3343,yes,1,website_yes_match,1,,FALSE,5/28/14 22:40,3,470793347,finalized,Germany,,PVG Handels GmbH - Germany,,http://pvg-trading.com/,yes,,1,,http://www.pvg-trading.com/,0.6923,1,,
474828713,FALSE,,finalized,3,6/4/14 22:27,CPG,0.3608,yes,1,website_yes_match,1,,FALSE,5/28/14 20:03,3,470793348,finalized,United States,,PVH,,http://pvh.com/,yes,,1,,http://www.pvh.com/,1,1,http://pvh.com/,
474828714,FALSE,,finalized,3,6/3/14 23:05,Travel,0.6395,yes,1,website_yes_match,1,,FALSE,5/28/14 18:41,3,470793349,finalized,United States,,Qatar Airlines,,http://qatarairways.com/,yes,,1,,http://www.qatarairways.com/,0.36,0.36,http://www.qatarairways.com/,
474828715,FALSE,,finalized,3,6/4/14 13:12,Travel,0.6528,yes,1,website_yes_match,1,,FALSE,5/28/14 20:59,3,470793351,finalized,Italy,,qcterme - Italy,,http://qctermetorino.it/,yes,,0.7048,,http://www.qctermetorino.it/,0.2675,0.3795,www.qcterme.it,
474828716,FALSE,,finalized,3,6/4/14 22:56,CPG,0.6514,yes,1,website_yes_match,1,,FALSE,5/28/14 21:17,3,470793352,finalized,United States,,Qdoba Mexican Grill,,http://qdoba.com/,yes,,1,,http://www.qdoba.com/,1,1,www.qdoba.com,
474828717,FALSE,,finalized,3,6/4/14 11:34,Other,0.6875,yes,1,website_yes_match,1,,FALSE,5/28/14 21:31,4,470793354,finalized,United States,,Q Interactive Inc.,,http://qinteractive.com/,yes,,1,,http://www.qinteractive.com/,0.7941,1,www.qinteractive.com,
474828718,FALSE,,finalized,3,6/4/14 0:25,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:18,3,470793357,finalized,Germany,,QSC AG - Germany,,http://qsc.de/,yes,,1,,http://www.qsc.de/,0.6923,1,,
474828719,FALSE,,finalized,3,6/4/14 18:33,Other,0.6498,yes,1,website_yes_match,1,,FALSE,5/28/14 20:38,3,470793358,finalized,United States,,Quadrant Homes,,http://quadranthomes.com/,yes,,1,,http://www.quadranthomes.com/,0.6667,1,http://www.quadranthomes.com/,
474828720,FALSE,,finalized,3,6/4/14 15:42,Retail,0.6497,yes,1,website_yes_match,1,,FALSE,5/28/14 21:14,3,470793361,finalized,United States,,qualcomm,,http://qualcomm.com/,yes,,1,,http://www.qualcomm.com/,0.6667,1,www.qualcomm.com,
474828721,FALSE,,finalized,3,6/4/14 19:54,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:20,3,470793362,finalized,Spain,,Qualcomm - Spain,,http://qualcomm.com/,yes,,1,,http://www.qualcomm.com/,0.36,0.68,,
474828722,FALSE,,finalized,3,6/4/14 14:47,Other,0.7425,yes,1,website_yes_match,1,,FALSE,5/28/14 19:59,3,470792154,finalized,United States,,Memorial Hospital of South Bend,,http://qualityoflife.org/,yes,,1,,http://www.qualityoflife.org/,1,1,www.qualityoflife.org,
474828723,FALSE,,finalized,3,6/3/14 16:13,Other,0.6786,yes,1,website_yes_match,1,,FALSE,5/28/14 19:17,3,470793369,finalized,United Kingdom,,QuBit - United Kingdom,,http://qubitproducts.com/,yes,,1,,http://www.qubitproducts.com/,1,1,qubitdigital.com,
474828724,FALSE,,finalized,3,6/4/14 8:07,Retail,0.6886,yes,1,website_yes_match,1,,FALSE,5/28/14 20:41,3,470793372,finalized,United States,,Questus - SF,,http://questus.com/,yes,,1,,http://www.questus.com/,0.6538,1,www.questus.com,
474828725,FALSE,,finalized,3,6/5/14 0:23,Retail,0.653,yes,1,website_yes_match,1,,FALSE,5/28/14 18:46,3,470793373,finalized,United States,,QuiBids,,http://quibids.com/,yes,,1,,http://www.quibids.com/,0.3462,1,http://www.quibids.com/,
474828726,FALSE,,finalized,3,6/4/14 9:05,Financial Services,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:17,3,470793374,finalized,United States,,Quicken Loans,,http://quickenloans.com/,yes,,1,,http://www.quickenloans.com/,1,1,http://www.quickenloans.com/,
474828727,FALSE,,finalized,3,6/4/14 8:03,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:56,3,470793375,finalized,United Kingdom,,Quidco - United Kingdom,,http://quidco.com/,yes,,1,,http://www.quidco.com/,1,1,www.quidco.com,
474828728,FALSE,,finalized,3,6/4/14 14:13,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:50,4,470793383,finalized,Germany,,Quisma GmbH Muenchen - Germany,,http://quisma.com/,yes,,1,,http://www.quisma.com/,0.2772,0.5545,http://www.quismax.de,
474828729,FALSE,,finalized,3,6/4/14 13:07,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:35,3,470793385,finalized,Italy,,Quisma - Italy,,http://quisma.com/it_IT/,yes,,1,,http://www.quisma.com/it_IT,1,1,s,
474828731,FALSE,,finalized,3,6/4/14 14:33,CPG,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:31,4,470793386,finalized,United States,,Quiznos,,http://quiznos.com/,yes,,1,,http://www.quiznos.com/home.aspx,0.4848,1,http://www.quiznos.com/,
474828732,FALSE,,finalized,3,6/4/14 22:54,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 22:31,3,470793891,finalized,United States,,Send The Trend,,http://qvc.com/SendTheTrend.content.html,yes,,0.6863,,http://www.qvc.com/SendTheTrend.content.html,0.2691,0.3922,www.sendthetrend.com,
474828733,FALSE,,finalized,3,6/4/14 10:27,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:34,3,470793402,finalized,United States,,RadioShack Corporation,,http://radioshack.com/,yes,,1,,http://www.radioshack.com/,0.3333,0.6667,www.radioshackcorporation.com,
474828734,FALSE,,finalized,3,6/4/14 19:54,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:37,3,470793404,finalized,Germany,,Radisson - Germany,,http://radissonblu.com/,yes,,1,,http://www.radissonblu.com/,0.3789,0.6632,,
474828735,FALSE,,finalized,3,6/4/14 18:59,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:27,3,470793405,finalized,United States,,RadiumOne,,http://radiumone.com/,yes,,1,,http://www.radiumone.com/,0.6538,1,http://www.radiumone.com/,
474828736,FALSE,,finalized,3,6/4/14 22:05,Other,0.6402,yes,1,website_yes_match,1,,FALSE,5/28/14 22:01,3,470793408,finalized,United States,,Ragingbull Media,,http://ragingbullworld.com/,yes,,0.75,,http://www.ragingbullworld.com/,0.2812,0.375,ragingbullmedia.net,
474828737,FALSE,,finalized,3,6/4/14 12:30,Financial Services,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:24,3,470793412,finalized,Switzerland,,Raiffeisen Schweiz Genossenschaft - Switzerland,,http://raiffeisen.ch/web/home_de/,yes,,0.6667,,http://www.raiffeisen.ch/web/home_de,0.4444,0.6667,www.raiffeisen.ch,
474828738,FALSE,,finalized,3,6/4/14 12:54,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:36,3,470793414,finalized,France,,Rail Europe - France,,http://raileurope.fr/,yes,,0.6667,,http://www.raileurope.fr/,0.4444,0.6667,,
474828739,FALSE,,finalized,3,6/4/14 15:04,Travel,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:42,3,470793415,finalized,Germany,,Railtour Suisse - Germany,,http://railtour.ch/de/,yes,,0.6667,,http://www.railtour.ch/de/,0.4444,0.6667,www.railtour.ch,
474828740,FALSE,,finalized,3,6/3/14 13:13,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 19:34,4,470793424,finalized,Germany,,Random House - Germany,,http://randomhouse.de/,yes,,1,,http://www.randomhouse.com/,0.4578,0.5422,,
474828741,FALSE,,finalized,3,6/3/14 13:02,Other,0.6471,yes,1,website_yes_match,1,,FALSE,5/28/14 19:56,3,470793426,finalized,Germany,,Randstad - Germany,,http://randstad.de/,yes,,1,,http://www.randstad.de/,0.72,1,,
474828742,FALSE,,finalized,3,6/4/14 8:05,Other,0.6319,yes,1,website_yes_match,1,,FALSE,5/28/14 21:31,3,470793430,finalized,Germany,,rankingCheck GmbH - Germany,,http://ranking-check.de/,yes,,1,,http://www.ranking-check.de/,0.6538,1,www.ranking-check.de,
474828743,FALSE,,finalized,3,6/4/14 13:52,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:40,3,470793433,finalized,,,Rapp Collins Worldwide - NYC,,http://rapp.com/,yes,,1,,http://www.rapp.com/,0.6667,1,http://www.shanemielke.com/projects/rcw/,
474828744,FALSE,,finalized,3,6/4/14 10:53,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:01,3,470793436,finalized,United States,,Rapp - NYC,,http://rapp.com/,yes,,1,,http://www.rapp.com/,0.7,0.7,www.rapp.com,
474828745,FALSE,,finalized,3,6/4/14 9:05,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 21:32,3,470793440,finalized,United States,,Rasmussen College,,http://rasmussen.edu/,yes,,1,,http://www.rasmussen.edu/,0.6667,1,www.Rasmussen.edu,
474828746,FALSE,,finalized,3,6/4/14 9:10,Financial Services,1,yes,1,website_yes_match,1,,FALSE,5/28/14 18:41,3,470793441,finalized,Spain,,Rastreator - Spain,,http://rastreator.com/,yes,,1,,http://www.rastreator.com/,0.64,1,,
474828747,FALSE,,finalized,3,6/4/14 12:04,Financial Services,0.6875,yes,1,website_yes_match,1,,FALSE,5/28/14 19:54,3,470793442,finalized,United States,,Rate Marketplace,,http://ratemarketplace.com/,yes,,1,,http://www.ratemarketplace.com/,1,1,http://www.ratemarketplace.com/,
474828748,FALSE,,finalized,3,6/4/14 11:15,Other,0.6994,yes,1,website_yes_match,1,,FALSE,5/28/14 20:24,3,470793448,finalized,United States,,Rawle Murdy,,http://rawlemurdy.com/,yes,,1,,http://www.rawlemurdy.com/,0.6667,1,http://www.rawlemurdy.com/,
474828749,FALSE,,finalized,3,6/4/14 22:25,Retail,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:01,3,470793450,finalized,United States,,Raymour & Flanigan,,http://raymourflanigan.com/,yes,,1,,http://www.raymourflanigan.com/,0.64,1,www.raymourflanigan.com,
474828750,FALSE,,finalized,3,6/4/14 14:34,Other,1,yes,1,website_yes_match,1,,FALSE,5/28/14 20:49,3,470793451,finalized,,,Raytheon,,http://raytheon.com/,yes,,1,,http://www.raytheon.com/,0.6667,1,www.Raytheon.com,
